page,source_url,src_len,count,yes,no,ii,dk
https://www.snopes.com/fact-check/michael-novenche/,http://web.archive.org/web/20030414234930/www.geocities.com/michaelnovenche/,2,2,2,0,0,0
https://www.snopes.com/fact-check/professor-flunk-student-australia-country-continent/,https://www.australia.gov.au/about-australia/our-country,1,3,0,3,0,0
https://www.snopes.com/fact-check/steve-buscemi-fdny/,http://web.archive.org/web/20080409210850/http://www.indieking.com/E55.html,2,2,2,0,0,0
https://www.snopes.com/fact-check/steve-buscemi-fdny/,https://www.facebook.com/photo.asp?fbid=624804580886536&set=a.271254712908193.74148.187557941277871&type=1,2,1,0,0,1,0
https://www.snopes.com/fact-check/el-chapo-testify-clinton-pelosi/,https://www.bbc.com/news/world-us-canada-45757800,3,0,0,0,0,0
https://www.snopes.com/fact-check/el-chapo-testify-clinton-pelosi/,https://www.cnn.com/2019/01/29/us/el-chapo-defense/index.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/el-chapo-testify-clinton-pelosi/,https://www.cnn.com/2017/01/20/us/el-chapo-guzman-extradition/index.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/whoopi-goldberg-military-widows/,https://archive.is/coeba,1,3,3,0,0,0
https://www.snopes.com/fact-check/adam-12-pack/,http://us.imdb.com/Title?0119217,1,3,0,3,0,0
https://www.snopes.com/fact-check/karolyi-illegal-immigrants/,https://en.wikipedia.org/wiki/Nadia_Com%C4%83neci,1,3,0,3,0,0
https://www.snopes.com/fact-check/woman-clubs-boyfriend-dream/,https://americanpowerblog.blogspot.com/2013/05/americas-bad-girls-hotties-who-still.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/woman-clubs-boyfriend-dream/,http://archive.is/dGERc,2,0,0,0,0,0
https://www.snopes.com/fact-check/a-thank-you-to-all-starbucks-customers/,http://www.inminds.co.uk/boycott-starbucks.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/a-thank-you-to-all-starbucks-customers/,https://web.archive.org/web/20060713190011/http://www.ziopedia.org/content/view/578/1/,4,0,0,0,0,0
https://www.snopes.com/fact-check/a-thank-you-to-all-starbucks-customers/,http://www.ziopedia.org,4,0,0,0,0,0
https://www.snopes.com/fact-check/a-thank-you-to-all-starbucks-customers/,http://www.ziopedia.org/content/view/578/1/,4,0,0,0,0,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,https://www.cbsnews.com/news/pastor-joel-osteen-lakewood-megachurch-houston-responds-to-harvey-backlash/,7,3,1,2,0,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,http://cajunrelief.org/,7,3,1,2,0,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,https://www.washingtonpost.com/news/post-nation/wp/2017/08/28/harvey-may-force-30000-people-into-shelters-while-flooding-will-linger-officials-warn/?hpid=hp_hp-top-table-main_no-name%3Ahomepage%2Fstory&utm_term=.86699220442e,7,0,0,0,0,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,https://archive.is/NuP7V,7,4,0,1,3,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,https://www.facebook.com/permalink.php?story_fbid=1505136462904635&id=1107029229382029,7,3,0,3,0,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,https://www.facebook.com/pg/The-Cajun-Navy-1107029229382029/about/?ref=page_internal,7,3,1,1,1,0
https://www.snopes.com/fact-check/only-60-of-1566-churches-in-houston-opened-to-help-hurricane-harvey-victims/,https://www.facebook.com/PastorKirbyjonCaldwell/posts/10155091434211374,7,3,2,1,0,0
https://www.snopes.com/fact-check/johnny-depp-charged-patriot-act/,http://archive.is/Mr4K9,2,0,0,0,0,0
https://www.snopes.com/fact-check/johnny-depp-charged-patriot-act/,https://archive.is/XePl2,2,0,0,0,0,0
https://www.snopes.com/fact-check/michael-bloomberg-donald-trump/,https://www.facebook.com/groups/268096136534189/permalink/1346390405371418/?match=dGhlIHNhbWUgYnVzaW5lc3MgY2lyY2xlcyBoZSBpcyBrbm93biBhbW9uZyBvdGhlciBtaWxsaW9uYWlyZXMgYXMgYSBjb24gYXJ0aXN0IGFuZCBhbW9uZyBidXNpbmVzcyBvd25lcnMgYXMgYSBjaGVhdCBvdXQgdG8gc3RpZmYgZXZlcnlvbmUsaSBoYXZlIGtub3duIHRydW1wIGZvciBkZWNhZGVzIHdlIGhhdmUgdHJhdmVsZWQ%3D,1,3,3,0,0,0
https://www.snopes.com/fact-check/chelsea-clinton-church-satan/,https://www.dailydot.com/unclick/follow-the-white-rabbit-conspiracy-theory/,3,3,3,0,0,0
https://www.snopes.com/fact-check/chelsea-clinton-church-satan/,http://www.thetruthseeker.co.uk/?p=130037,3,3,3,0,0,0
https://www.snopes.com/fact-check/chelsea-clinton-church-satan/,https://wikileaks.org/podesta-emails/emailid/15893,3,3,3,0,0,0
https://www.snopes.com/fact-check/dollar-tree-closing-stores/,http://www.react365.com/,2,1,0,0,1,0
https://www.snopes.com/fact-check/dollar-tree-closing-stores/,https://archive.is/C2VwC,2,0,0,0,0,0
https://www.snopes.com/fact-check/black-lives-matter-protesters-chant-for-dead-cops-now-in-baton-rouge/,http://archive.is/7w4XB,3,0,0,0,0,0
https://www.snopes.com/fact-check/black-lives-matter-protesters-chant-for-dead-cops-now-in-baton-rouge/,https://en.wikipedia.org/wiki/Death_of_Freddie_Gray,3,0,0,0,0,0
https://www.snopes.com/fact-check/black-lives-matter-protesters-chant-for-dead-cops-now-in-baton-rouge/,"https://www.google.com/maps/dir/New+York+City+Police+Department,+1+Police+Plaza+Path,+New+York,+NY+10007/5th+Avenue+%26+West+35th+Street,+New+York,+NY/@40.7307328,-74.0113288,14z/data=!3m1!4b1!4m14!4m13!1m5!1m1!1s0x89c25a241be8c161:0xc914dd54f499b4f6!2m2!1d-74.0017334!2d40.7122911!1m5!1m1!1s0x89c259a9e9f077f1:0xb7f5cd085dbbd409!2m2!1d-73.9840674!2d40.7491122!3e2",3,0,0,0,0,0
https://www.snopes.com/fact-check/marijuana-censer-arrest/,https://www.atlasobscura.com/places/botafumeiro,2,1,0,1,0,0
https://www.snopes.com/fact-check/marijuana-censer-arrest/,https://www.facebook.com/permalink.php?story_fbid=2339931549414391&id=131351033605798,2,1,0,0,1,0
https://www.snopes.com/fact-check/letter-from-the-boss/,http://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.snopes.com%2Ffact-check%2Fletter-from-the-boss%2F,1,1,0,0,1,0
https://www.snopes.com/fact-check/dmx-death-hoax/,https://apnews.com/f3fe003c11d54c66bda0fcf7ab82a614/attorney-dmx-has-recovered-after-being-resuscitated,6,3,1,1,1,0
https://www.snopes.com/fact-check/dmx-death-hoax/,https://www.bop.gov/mobile/find_inmate/#inmate_results,6,3,1,2,0,0
https://www.snopes.com/fact-check/dmx-death-hoax/,https://www.facebook.com/photo.php?fbid=10160075394240165&set=a.10150330264115165.580175.880505164&type=3,6,3,1,1,1,0
https://www.snopes.com/fact-check/dmx-death-hoax/,https://www.facebook.com/groups/WillsWorld/permalink/754675031393680/,6,3,2,1,0,0
https://www.snopes.com/fact-check/dmx-death-hoax/,https://www.facebook.com/tyroneflight3/posts/10160067425465165?pnref=story,6,3,2,0,1,0
https://www.snopes.com/fact-check/dmx-death-hoax/,https://www.facebook.com/MrsChristyCarroll/posts/10215487699168645,6,3,1,0,2,0
https://www.snopes.com/fact-check/fbi-report-kavanaugh-allegations-not-true/,https://www.apnews.com/8234f0b8a6194d8b89ff79f9b0c94f35,4,0,0,0,0,0
https://www.snopes.com/fact-check/fbi-report-kavanaugh-allegations-not-true/,https://www.judiciary.senate.gov/press/rep/releases/supplemental-fbi-investigation-executive-summary,4,0,0,0,0,0
https://www.snopes.com/fact-check/fbi-report-kavanaugh-allegations-not-true/,https://www.apnews.com/2e0049fd499e443f87fcfcb6e20c8c92,4,0,0,0,0,0
https://www.snopes.com/fact-check/fbi-report-kavanaugh-allegations-not-true/,https://apnews.com/395f54541eb74766bda41de4c10e60eb,4,0,0,0,0,0
https://www.snopes.com/fact-check/hillary-trash-talk-obama/,https://archive.is/AQ4t1,1,3,3,0,0,0
https://www.snopes.com/fact-check/keanu-reeves-prostitutes-quote/,https://www.facebook.com/xTheScientificMiraclesOfIslamx/posts/945369215549584:0,3,0,0,0,0,0
https://www.snopes.com/fact-check/keanu-reeves-prostitutes-quote/,http://www.fofram.com/media/1193532325463010193_1529037761,3,0,0,0,0,0
https://www.snopes.com/fact-check/keanu-reeves-prostitutes-quote/,https://www.facebook.com/xTheScientificMiraclesOfIslamx/,3,0,0,0,0,0
https://www.snopes.com/fact-check/trump-ivanka-chametz/,http://hepwori.github.io/execorder/,2,1,0,1,0,0
https://www.snopes.com/fact-check/trump-ivanka-chametz/,http://pictures.reuters.com/archive/USA-TRUMP--RC1443883FA0.html,2,1,0,0,1,0
https://www.snopes.com/fact-check/donald-trump-carrier-stock/,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html,2,1,0,0,1,0
https://www.snopes.com/fact-check/donald-trump-carrier-stock/,http://archive.is/HjaPx,2,0,0,0,0,0
https://www.snopes.com/fact-check/pope-francis-muslim-breed/,https://archive.li/jXt1l,2,0,0,0,0,0
https://www.snopes.com/fact-check/pope-francis-muslim-breed/,https://www.theatlantic.com/magazine/archive/2005/01/a-muslim-europe/303700/,2,1,0,1,0,0
https://www.snopes.com/fact-check/generic-drugs/,http://web.archive.org/web/20050326070849/web.wxyz.com/extras/040205-drugchart.html,2,1,0,0,1,0
https://www.snopes.com/fact-check/generic-drugs/,"http://web.archive.org/web/20050316092358/http://www.wxyz.com/wxyz/ys_investigations/article/0,2132,WXYZ_15949_2635151,00.html",2,2,2,0,0,0
https://www.snopes.com/fact-check/trump-and-back-to-the-future/,https://www.usatoday.com/story/news/politics/2018/10/02/trump-insults-reporter-white-house-corrected-transcript/1496808002/,1,3,0,2,1,0
https://www.snopes.com/fact-check/galapagos-military-air-base/,http://archive.is/d1jUr,5,0,0,0,0,0
https://www.snopes.com/fact-check/galapagos-military-air-base/,http://archive.is/T0IdC,5,0,0,0,0,0
https://www.snopes.com/fact-check/galapagos-military-air-base/,http://archive.is/028gz,5,0,0,0,0,0
https://www.snopes.com/fact-check/galapagos-military-air-base/,http://archive.is/pYB0I,5,0,0,0,0,0
https://www.snopes.com/fact-check/galapagos-military-air-base/,http://archive.is/fW7uD,5,0,0,0,0,0
https://www.snopes.com/fact-check/citibank-4/,http://www.citi.com/domain/spoof/report_abuse.htm,1,3,0,1,2,0
https://www.snopes.com/fact-check/kohls-bankrupt-closing-818-stores/,http://www.kohls.com/,1,0,0,0,0,0
https://www.snopes.com/fact-check/ivanka-trumps-line-rebranded-adrienne-vittadini/,https://en.wikipedia.org/wiki/Adrienne_Vittadini,5,0,0,0,0,0
https://www.snopes.com/fact-check/ivanka-trumps-line-rebranded-adrienne-vittadini/,https://fashionista.com/2010/08/inside-the-world-of-off-price-retail-we-go-behind-the-scenes-at-marshalls-and-t-j-maxx-hq,5,0,0,0,0,0
https://www.snopes.com/fact-check/ivanka-trumps-line-rebranded-adrienne-vittadini/,https://archive.li/NyKDW,5,0,0,0,0,0
https://www.snopes.com/fact-check/ivanka-trumps-line-rebranded-adrienne-vittadini/,https://www.businessoffashion.com/articles/news-analysis/ivanka-trump-clothing-relabeled-adrienne-vittadini,5,0,0,0,0,0
https://www.snopes.com/fact-check/ivanka-trumps-line-rebranded-adrienne-vittadini/,https://archive.li/aFx9V,5,0,0,0,0,0
https://www.snopes.com/fact-check/australia-cats/,http://web.archive.org/web/20190429200834/https://www.environment.gov.au/mediarelease/call-partners-manufacture-and-supply-curiosity%C2%AE-feral-cat-bait,6,0,0,0,0,0
https://www.snopes.com/fact-check/australia-cats/,http://archive.is/0japU,6,0,0,0,0,0
https://www.snopes.com/fact-check/australia-cats/,http://archive.is/zbRaA,6,0,0,0,0,0
https://www.snopes.com/fact-check/australia-cats/,http://archive.is/KYCBU,6,0,0,0,0,0
https://www.snopes.com/fact-check/australia-cats/,http://archive.is/w8RGS,6,0,0,0,0,0
https://www.snopes.com/fact-check/australia-cats/,http://archive.is/HOWEd,6,0,0,0,0,0
https://www.snopes.com/fact-check/woman-quits-winning-lottery/,http://www.darientimes.com/34286/dna-leads-to-arrest-for-needles-found-on-darien-school-property/,1,3,0,0,3,0
https://www.snopes.com/fact-check/women-retain-dna/,http://archive.is/phVpT,3,0,0,0,0,0
https://www.snopes.com/fact-check/women-retain-dna/,https://www.ncbi.nlm.nih.gov/pubmed/16084184,3,0,0,0,0,0
https://www.snopes.com/fact-check/women-retain-dna/,https://www.ncbi.nlm.nih.gov/pubmed/27623703,3,0,0,0,0,0
https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/,https://archive.is/v9kVP,5,0,0,0,0,0
https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/,https://archive.is/FPFyz,5,0,0,0,0,0
https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/,https://archive.is/5rVAx,5,0,0,0,0,0
https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/,https://archive.is/heZ9U,5,0,0,0,0,0
https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/,https://archive.is/65lEe,5,0,0,0,0,0
https://www.snopes.com/fact-check/craigslist-ad-linestanders-trump-rally/,https://www.facebook.com/mikeoles3,6,0,0,0,0,0
https://www.snopes.com/fact-check/craigslist-ad-linestanders-trump-rally/,https://www.abc57.com/news/honeywell-retirees-travel-the-country-seeking-help-from-pres-trump,6,0,0,0,0,0
https://www.snopes.com/fact-check/craigslist-ad-linestanders-trump-rally/,http://archive.is/xWJou,6,0,0,0,0,0
https://www.snopes.com/fact-check/craigslist-ad-linestanders-trump-rally/,http://www.bradfordera.com/news/locals-say-chance-to-see-president-chance-of-a-lifetime/article_2a1dd750-cdc4-11e8-bafc-bfedfed65fc9.html,6,0,0,0,0,0
https://www.snopes.com/fact-check/craigslist-ad-linestanders-trump-rally/,http://goodjobsnation.org/,6,0,0,0,0,0
https://www.snopes.com/fact-check/craigslist-ad-linestanders-trump-rally/,https://www.washingtonpost.com/news/post-politics/wp/2016/10/29/yes-donald-trumps-crowds-are-big-but-not-quite-as-yuge-as-he-often-claims/,6,0,0,0,0,0
https://www.snopes.com/fact-check/white-house-fence-islamic-symbols/,https://theconservativetreehouse.com/2016/07/19/interesting-choice-of-design-enhancements-for-new-white-house-fence/,1,1,0,1,0,0
https://www.snopes.com/fact-check/did-hugh-hefner-pay-to-be-buried-next-to-marilyn-monroe/,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/09/28/marilyn-monroe-helped-launch-hugh-hefners-career-but-they-never-even-met/?utm_term=.ddd1f748c5aa,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-hugh-hefner-pay-to-be-buried-next-to-marilyn-monroe/,https://archive.org/details/CNNW_20110619_090000_Piers_Morgan_Tonight/start/1740/end/1800,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-hugh-hefner-pay-to-be-buried-next-to-marilyn-monroe/,http://www.slate.com/blogs/xx_factor/2017/09/28/how_hugh_hefner_s_complicated_legacy_got_cast_as_female_sexual_liberation.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-hugh-hefner-pay-to-be-buried-next-to-marilyn-monroe/,https://www.facebook.com/NewWaveFeminists/posts/1623669110988537,4,0,0,0,0,0
https://www.snopes.com/fact-check/abraham-lincolns-capitalism-prophecy/,http://web.archive.org/web/20090227035642/http://projects.vassar.edu/1896/currency.html,1,3,0,3,0,0
https://www.snopes.com/fact-check/bottle-it/,http://us.imdb.com/title/tt0025301/,1,3,0,3,0,0
https://www.snopes.com/fact-check/black-eyed-children/,http://web.archive.org/web/20050213181819/http://www.pinn.net/~royaloak/Stories/black_eyed.htm,2,1,0,1,0,0
https://www.snopes.com/fact-check/black-eyed-children/,http://bekmovie.com/,2,1,0,1,0,0
https://www.snopes.com/fact-check/trump-body-finite-energy/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4451435/,4,0,0,0,0,0
https://www.snopes.com/fact-check/trump-body-finite-energy/,http://www.nature.com/nature/journal/v538/n7624/abs/nature19793.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/trump-body-finite-energy/,https://www.theatlantic.com/health/archive/2017/05/trumps-unfitness/526677/,4,0,0,0,0,0
https://www.snopes.com/fact-check/trump-body-finite-energy/,http://www.nature.com/nrm/journal/v15/n7/full/nrm3823.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,https://www.sciencedaily.com/releases/2016/06/160624150813.htm,3,0,0,0,0,0
https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,https://greatagain.gov/president-elect-trump-nominates-mick-mulvaney-as-omb-director-e5f922b1507b#.gkbsb69md,3,0,0,0,0,0
https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,https://www.washingtonpost.com/news/powerpost/wp/2016/12/17/trump-names-rep-mick-mulvaney-a-fiscal-hawk-to-head-budget-office/?utm_term=.3cadfe135670,3,0,0,0,0,0
https://www.snopes.com/fact-check/he-loves-me-not/,http://www.andysavage.com/radiopodcast,1,3,0,2,1,0
https://www.snopes.com/fact-check/1998-trump-people-quote/,http://news.bbc.co.uk/2/hi/business/3148015.stm,1,3,0,3,0,0
https://www.snopes.com/fact-check/forward-command-post/,http://www.antiwar.com/comment/jcpenney.html,1,3,3,0,0,0
https://www.snopes.com/fact-check/trump-more-popular-than-fried-chicken/,http://talkingpointsmemo.com/edblog/it-s-working-says-trump,1,1,0,1,0,0
https://www.snopes.com/fact-check/george-zimmerman-found-dead-2/,http://creambmp.com/articles/george-zimmerman-found-dead-accidentally-shooting-loading-gun/,1,1,0,0,1,0
https://www.snopes.com/fact-check/a-murdered-witness/,http://www.brennerbrief.com/claim-murder-victim-shawn-gray-testified-for-grand-jury-in-michael-brown-case/,1,0,0,0,0,0
https://www.snopes.com/fact-check/hiding-shotgun/,http://www.activeresponsetraining.net/your-tactical-training-scenario-robbed-with-an-airsoft-gun,1,3,1,0,2,0
https://www.snopes.com/fact-check/brady-campaign-ad/,http://www.facebook.com/bradycampaign,1,1,0,1,0,0
https://www.snopes.com/fact-check/trump-if-soldiers-were-real-patriots/,https://www.army.mil/article/209811/president_signs_national_defense_authorization_act_with_26_percent_pay_raise_for_troops,2,0,0,0,0,0
https://www.snopes.com/fact-check/trump-if-soldiers-were-real-patriots/,https://www.whitehouse.gov/briefings-statements/remarks-president-trump-signing-ceremony-h-r-5515-john-s-mccain-national-defense-authorization-act-fiscal-year-2019/,2,2,1,1,0,0
https://www.snopes.com/fact-check/trump-tap-giorgio-tsoukalos-secretary-space-force/,http://www.iop.org/resources/topic/archive/space/,2,1,0,1,0,0
https://www.snopes.com/fact-check/trump-tap-giorgio-tsoukalos-secretary-space-force/,https://www.cnn.com/2018/06/18/politics/trump-space-force-air-force/index.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/chicken-belittle/,http://web.archive.org/web/20001026135618/http://www.yerf.com/date/19970908.htm,1,1,0,1,0,0
https://www.snopes.com/fact-check/glade-plugins-fire-hazard/,http://web.archive.org/web/20020917035438/http://abclocal.go.com/wabc/news/7onYourSide/WABC_7side_041902fresheners.html,1,3,3,0,0,0
https://www.snopes.com/fact-check/pope-benedict-resignation/,http://itccs.org/,2,0,0,0,0,0
https://www.snopes.com/fact-check/pope-benedict-resignation/,http://itccs.org/2013/03/15/international-arrest-warrant-issued-against-pope-francis-i-jorge-mario-bergoglio-for-crimes-against-humanity-and-child-trafficking/,2,0,0,0,0,0
https://www.snopes.com/fact-check/black-diamond-collection-disney/,http://archive.is/o6zPw,3,0,0,0,0,0
https://www.snopes.com/fact-check/black-diamond-collection-disney/,http://archive.is/k6a3t,3,0,0,0,0,0
https://www.snopes.com/fact-check/black-diamond-collection-disney/,http://www.dvdizzy.com/blackdiamonds.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/dhs-quietly-vanloads-border/,https://www.hrw.org/report/2014/10/16/you-dont-have-rights-here/us-border-screening-and-returns-central-americans-risk,1,3,0,2,0,1
https://www.snopes.com/fact-check/votes-switched-sanders-clinton/,http://archive.is/n7Ic2,1,3,2,1,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://www.law.cornell.edu/constitution/articleii,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://www.justice.gov/pardon/obama-commutations,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://archive.li/FXnOK,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://www.justice.gov/pardon/frequently-asked-questions,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://www.usatoday.com/story/news/politics/2017/01/19/obama-grants-330-more-commutations-bringing-total-record-1715/96791186/,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://obamawhitehouse.archives.gov/blog/2017/01/17/president-obama-has-now-granted-more-commutations-any-president-nations-history,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://www.justice.gov/pardon/obama-pardons,8,0,0,0,0,0
https://www.snopes.com/fact-check/barack-obama-pardon-330-criminals-final-week-office/,https://www.justice.gov/pardon/clemency-initiative,8,0,0,0,0,0
https://www.snopes.com/fact-check/ca-democrats-lgbtq-bill-pedophiles/,https://sd11.senate.ca.gov/news/20190122-senator-wiener-introduces-legislation-end-discrimination-against-lgbt-people-regarding,5,3,2,1,0,0
https://www.snopes.com/fact-check/ca-democrats-lgbtq-bill-pedophiles/,https://web.archive.org/web/20190223185752/https://thewashingtonpundit.com/2019/02/21/ca-democrats-introduce-lgbtq-bill-that-would-protect-pedophiles-who-rape-children/,5,1,1,0,0,0
https://www.snopes.com/fact-check/ca-democrats-lgbtq-bill-pedophiles/,https://thewashingtonpundit.com/2019/02/21/ca-democrats-introduce-lgbtq-bill-that-would-protect-pedophiles-who-rape-children/,5,3,1,0,2,0
https://www.snopes.com/fact-check/ca-democrats-lgbtq-bill-pedophiles/,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=201920200SB145,5,3,2,1,0,0
https://www.snopes.com/fact-check/ca-democrats-lgbtq-bill-pedophiles/,https://codes.findlaw.com/ca/penal-code/pen-sect-288-3.html,5,3,2,1,0,0
https://www.snopes.com/fact-check/graco/,http://www.gracobaby.com/,1,3,0,1,2,0
https://www.snopes.com/fact-check/james-harrison-tweet-threat/,https://archive.is/q0QIF,1,3,0,0,3,0
https://www.snopes.com/fact-check/dead-reporter-recording-clinton/,http://archive.is/gHC4P,3,0,0,0,0,0
https://www.snopes.com/fact-check/dead-reporter-recording-clinton/,http://archive.is/sKAR4,3,0,0,0,0,0
https://www.snopes.com/fact-check/dead-reporter-recording-clinton/,http://www.fakenewscodex.com/network/flagg-eagleton-network/,3,0,0,0,0,0
https://www.snopes.com/fact-check/weather-or-not/,http://www.undergroundnotes.com/Warming.htm,1,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.cdc.gov/mmwr/preview/mmwrhtml/rr5014a1.htm,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.cdc.gov/fluoridation/statistics/,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.ncbi.nlm.nih.gov/pubmed/22998306,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://pubchem.ncbi.nlm.nih.gov/compound/thiocyanate#section=Toxicity,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3491930/table/t1/,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.ncbi.nlm.nih.gov/pubmed/7859263,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3491930/,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://www.ncbi.nlm.nih.gov/pubmed/17452559,9,0,0,0,0,0
https://www.snopes.com/fact-check/water-fluoridation-reduces-iq/,https://quackwatch.org/04ConsumerEducation/nonrecorg.html,9,0,0,0,0,0
https://www.snopes.com/fact-check/drake-bell-sick-boy/,https://nowthisnews.com/,2,0,0,0,0,0
https://www.snopes.com/fact-check/drake-bell-sick-boy/,https://t.co/3SCY353G44,2,1,0,0,1,0
https://www.snopes.com/fact-check/nostradamus-911-prediction/,https://www.quatrocantos.com/lendas/imlendas/nostradamus_imag/neil_marshall.htm,1,3,0,3,0,0
https://www.snopes.com/fact-check/russian-asbestos-trump_face/,http://archive.is/jJU14,4,0,0,0,0,0
https://www.snopes.com/fact-check/russian-asbestos-trump_face/,http://archive.is/aXKQG,4,0,0,0,0,0
https://www.snopes.com/fact-check/russian-asbestos-trump_face/,http://archive.is/3F4CC,4,0,0,0,0,0
https://www.snopes.com/fact-check/russian-asbestos-trump_face/,https://www.ewg.org/release/russian-asbestos-giant-praises-trump-administration-actions-keep-deadly-carcinogen-legal,4,0,0,0,0,0
https://www.snopes.com/fact-check/was-grand-juror-clinton-probe-dead/,http://archive.is/btWTd,3,0,0,0,0,0
https://www.snopes.com/fact-check/was-grand-juror-clinton-probe-dead/,http://archive.is/j2uwU,3,0,0,0,0,0
https://www.snopes.com/fact-check/was-grand-juror-clinton-probe-dead/,http://archive.is/0wEn5,3,0,0,0,0,0
https://www.snopes.com/fact-check/barry-williams-not-dead/,https://www.facebook.com/FoxNews/?fref=ts,1,1,0,0,1,0
https://www.snopes.com/fact-check/household-dieffenbachia-deadly/,https://www.kidney.org/atoz/content/calcium-oxalate-stone,4,0,0,0,0,0
https://www.snopes.com/fact-check/household-dieffenbachia-deadly/,https://www.ncbi.nlm.nih.gov/pubmed/15862089,4,0,0,0,0,0
https://www.snopes.com/fact-check/household-dieffenbachia-deadly/,http://archive.is/AVVXu,4,0,0,0,0,0
https://www.snopes.com/fact-check/household-dieffenbachia-deadly/,http://europepmc.org/abstract/med/9251180,4,0,0,0,0,0
https://www.snopes.com/fact-check/not-in-touch/,http://web.archive.org/web/20010322200957/http://www.intouch.org/index_76034.html,2,3,1,2,0,0
https://www.snopes.com/fact-check/not-in-touch/,http://web.archive.org/web/20021209093534/http://www.intouch.org/inside/about_us/biography_76833.html,2,3,2,1,0,0
https://www.snopes.com/fact-check/trump-wall-comic-strip/,https://www.google.com/search?q=dump+trump&safe=off&source=lnms&tbm=isch&sa=X&ved=0ahUKEwjR5LXDhbnWAhVJWCYKHZOYAecQ_AUICygC&biw=1440&bih=676,1,3,0,3,0,0
https://www.snopes.com/fact-check/maxine-waters-climate-change-tide-receding-photo/,https://archive.is/11Ck6,2,0,0,0,0,0
https://www.snopes.com/fact-check/maxine-waters-climate-change-tide-receding-photo/,https://archive.is/olXSi,2,0,0,0,0,0
https://www.snopes.com/fact-check/snap-canard/,http://www.saltybadger.com/p/breaking-news-articles-not-always-right.html,2,1,0,0,1,0
https://www.snopes.com/fact-check/snap-canard/,http://www.saltybadger.com/p/salty-badgers-mission-statement.html,2,1,0,0,1,0
